track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
97,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006
66,0.718,0.762,0,-5.006,0,0.0571,0.284,1.58e-6,0.0971,0.368,132.893
75,0.324,0.416,11,-8.92,0,0.0368,0.262,3.69e-5,0.11,0.151,113.986
100,0.824,0.588,6,-6.4,0,0.0924,0.692,1.04e-4,0.149,0.513,98.027
69,0.753,0.566,9,-8.21,0,0.298,0.193,6.31e-5,0.14,0.154,135.039
84,0.672,0.464,6,-5.624,0,0.037,0.43,0,0.284,0.271,92.069
71,0.799,0.538,2,-4.775,1,0.0622,0.642,1.23e-6,0.107,0.582,92.452
68,0.592,0.464,8,-5.956,1,0.0346,0.473,1.13e-6,0.125,0.182,68.11
57,0.753,0.566,11,-4.763,0,0.435,0.169,0,0.276,0.591,113.884
88,0.464,0.473,1,-10.086,1,0.129,0.866,0,0.109,0.604,75.801
67,0.493,0.154,9,-9.996,0,0.0367,0.729,0,0.0747,0.115,98.38
73,0.574,0.593,4,-5.731,0,0.0463,0.411,1.55e-6,0.0966,0.355,128.073
65,0.619,0.459,7,-5.782,0,0.0334,0.56,0,0.137,0.498,126.803
77,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016
70,0.684,0.803,8,-3.849,0,0.0882,0.276,0,0.128,0.531,98.985
73,0.377,0.651,4,-5.437,0,0.0588,0.0197,5.31e-5,0.174,0.0851,129.698
87,0.665,0.712,1,-7.536,1,0.0527,0.00103,0.00342,0.102,0.669,93.989
60,0.881,0.697,0,-5.613,1,0.27,0.129,1.39e-6,0.0834,0.434,97.012
77,0.529,0.496,0,-6.668,0,0.151,0.214,0,0.212,0.588,74.619
89,0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971
69,0.694,0.466,9,-6.758,1,0.0384,0.0934,0,0.098,0.246,103.018
75,0.594,0.26,5,-9.062,1,0.0601,0.779,0,0.0924,0.303,84.648
77,0.767,0.627,0,-4.096,1,0.0401,0.537,0,0.359,0.689,94.028
64,0.704,0.719,3,-4.05,1,0.0343,0.42,0,0.18,0.33,103.018
81,0.664,0.831,2,-4.472,0,0.0435,0.111,1.42e-6,0.0596,0.696,125.058
80,0.693,0.835,6,-3.242,1,0.0623,0.131,0,0.073,0.743,128.052
76,0.429,0.553,1,-4.838,0,0.0669,0.458,0,0.0766,0.382,97.954
87,0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002
83,0.682,0.656,6,-4.67,1,0.0435,0.0737,0,0.353,0.607,130.089
62,0.685,0.621,9,-4.877,0,0.0412,0.0623,0,0.0901,0.396,100.004
70,0.732,0.85,1,-5.999,1,0.0444,0.114,2.02e-6,0.0388,0.372,124.024
85,0.528,0.511,3,-8.144,1,0.0324,0.126,0,0.101,0.351,100.1
83,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881
70,0.806,0.558,9,-6.46,1,0.0683,0.482,0,0.0618,0.678,95.016
10,0.583,0.79,9,-4.885,1,0.0319,0.0851,3.87e-4,0.11,0.714,103.286
76,0.706,0.801,5,-6.333,1,0.0399,0.00577,0,0.0822,0.63,100.013
69,0.695,0.869,8,-5.066,1,0.0483,0.41,0,0.237,0.58,124.989
65,0.559,0.777,1,-5.031,1,0.0432,0.31,0,0.105,0.329,87.016
70,0.669,0.78,7,-4.287,0,0.053,0.0265,1.63e-6,0.143,0.738,139.945
56,0.661,0.937,10,-3.83,0,0.0744,9.67e-4,1.59e-5,0.355,0.535,131.001
23,0.691,0.964,7,-6.299,1,0.0751,0.0021,0.693,0.211,0.297,137.99
75,0.733,0.899,0,-4.237,1,0.143,0.00496,4.72e-5,0.372,0.76,127.086
84,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08
77,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-5,0.0828,0.458,125.014
75,0.413,0.856,0,-4.078,0,0.0808,0.0289,0.00571,0.343,0.35,128.017
77,0.655,0.819,0,-4.852,1,0.0316,1.76e-4,0.00374,0.104,0.766,117.956
72,0.505,0.71,3,-3.015,1,0.0321,0.19,2.5e-4,0.329,0.428,89.938
76,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.0014,0.0829,0.45,119.993
60,0.535,0.796,0,-3.446,0,0.0445,0.00473,0,0.145,0.282,128.952
76,0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992
73,0.711,0.7,1,-4.805,0,0.046,0.00498,1.25e-4,0.215,0.801,128.001
79,0.671,0.939,8,-3.206,1,0.161,0.192,0,0.298,0.529,129.023
69,0.747,0.716,11,-2.457,0,0.075,0.135,0,0.251,0.751,125.008
73,0.663,0.713,7,-6.647,0,0.112,0.0353,7.68e-6,0.0843,0.69,101.965
48,0.684,0.772,10,-5.976,1,0.0356,0.00248,0.00403,0.0894,0.0418,128.025
70,0.679,0.715,9,-6.383,1,0.0407,0.0755,0,0.271,0.571,127.435
66,0.656,0.884,2,-4.748,1,0.0372,0.0162,0,0.145,0.86,105.009
98,0.513,0.796,1,-4.075,1,0.0629,0.00147,2.09e-4,0.0938,0.345,171.017
76,0.766,0.548,7,-7.834,1,0.0373,0.0263,1.81e-6,0.21,0.552,122.012
67,0.538,0.541,7,-8.304,1,0.16,0.39,0,0.103,0.183,159.419
63,0.571,0.496,11,-7.36,1,0.0694,0.356,1.21e-6,0.0924,0.238,119.779
70,0.721,0.805,9,-4.134,0,0.0927,0.05,0,0.153,0.653,118.058
73,0.598,0.904,4,-2.293,1,0.0507,0.331,0,0.264,0.503,138.091
90,0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39
35,0.431,0.597,9,-12.934,0,0.194,0.353,0.42,0.153,0.617,136.241
0,0.555,0.712,2,-7.424,0,0.0357,0.0578,0.0045,0.128,0.288,150.012
0,0.294,0.929,9,-3.712,1,0.0425,1e-4,0,0.0773,0.26,165.239
65,0.397,0.975,2,-3.532,0,0.365,0.00152,0,0.118,0.451,192.021
60,0.425,0.936,8,-5.52,0,0.0829,2.1e-5,0,0.926,0.417,158.046
49,0.41,0.959,7,-4.88,1,0.0823,4.25e-6,2.03e-6,0.359,0.523,165.038
45,0.38,0.907,3,-5.052,0,0.062,6.09e-5,0,0.103,0.608,155.017
38,0.382,0.941,9,-5.427,1,0.163,1.45e-5,0,0.225,0.466,178.062
40,0.434,0.956,3,-5.229,0,0.0669,6.55e-6,0,0.162,0.599,155.103
42,0.371,0.966,11,-4.797,1,0.105,1.01e-5,0,0.735,0.413,180.04
38,0.357,0.922,9,-5.735,1,0.111,0.00108,0.00431,0.632,0.205,159.929
55,0.381,0.961,1,-3.614,1,0.0868,9.49e-4,2.94e-4,0.0531,0.787,156.068
38,0.35,0.866,11,-4.859,0,0.0607,0.0029,3.25e-4,0.0897,0.588,172.158
38,0.392,0.855,2,-4.742,1,0.0652,7.13e-4,7.4e-6,0.196,0.456,74.995
42,0.528,0.658,4,-5.691,1,0.0385,0.0386,0,0.356,0.5,120.053
37,0.377,0.866,2,-4.294,0,0.0397,7.01e-4,2.87e-5,0.129,0.586,145.913
37,0.43,0.781,11,-4.715,1,0.0383,0.00375,2.08e-6,0.141,0.486,82.962
42,0.48,0.582,6,-5.169,1,0.0254,0.124,7.63e-4,0.0876,0.219,79.986
0,0.43,0.944,6,-3.04,0,0.16,2.66e-5,0.196,0.235,0.55,175.049
0,0.493,0.839,1,-3.269,1,0.0735,0.00183,0,0.313,0.744,156.071
0,0.308,0.937,7,-2.903,1,0.0593,0.00265,0.153,0.114,0.379,172.043
0,0.323,0.956,1,-2.507,1,0.0536,0.00105,1.69e-4,0.147,0.491,186.089
0,0.272,0.929,1,-4.06,1,0.153,0.00168,4.7e-5,0.147,0.398,87.148
0,0.466,0.895,9,-3.396,1,0.0507,0.0251,0.00212,0.127,0.545,175.924
0,0.388,0.934,5,-3.349,1,0.0669,0.00212,0.0454,0.235,0.435,166.023
0,0.351,0.923,6,-3.237,0,0.0553,4.49e-5,0,0.16,0.703,186.117
0,0.357,0.357,7,-7.597,1,0.0285,0.22,0,0.196,0.226,146.968
0,0.375,0.765,10,-4.711,0,0.102,0.0018,2.64e-4,0.0873,0.166,131.968
0,0.466,0.932,0,-3.109,1,0.0543,3.67e-4,0.00658,0.505,0.661,79.976
0,0.486,0.898,3,-1.742,1,0.055,2.34e-4,0.00142,0.343,0.381,121.995
0,0.359,0.718,4,-2.182,1,0.0429,0.00315,7.5e-5,0.174,0.389,140.059
19,0.517,0.736,2,-4.558,0,0.0423,3.19e-4,3.81e-5,0.27,0.5,139.894
22,0.643,0.492,7,-7.819,1,0.032,0.306,1.31e-4,0.102,0.461,137.991
28,0.711,0.737,1,-6.722,1,0.0449,0.0243,1.09e-6,0.129,0.921,150.028
0,0.413,0.975,11,-2.853,0,0.138,0.00903,0,0.108,0.491,180.01
8,0.412,0.982,5,-4.77,1,0.0777,9.22e-5,0,0.147,0.55,157.043
0,0.521,0.924,11,-3.908,0,0.0527,0.0052,1.38e-6,0.339,0.673,139.043
0,0.56,0.94,10,-3.113,1,0.0417,0.0218,0,0.295,0.896,91.966
0,0.479,0.931,2,-4.474,1,0.134,0.00309,0,0.121,0.618,181.069
0,0.414,0.956,1,-2.961,1,0.0528,0.00244,0,0.329,0.679,147.909
0,0.595,0.911,4,-2.992,1,0.0505,0.00617,0,0.265,0.856,126
0,0.456,0.964,10,-3.77,1,0.0583,0.00221,0,0.241,0.688,150.007
0,0.478,0.802,11,-4.298,0,0.0333,0.00478,0,0.32,0.473,96.974
0,0.544,0.966,3,-3.019,1,0.0429,0.0142,0,0.113,0.554,98.952
0,0.341,0.724,9,-4.514,1,0.0339,0.0236,0,0.149,0.154,169.687
0,0.423,0.851,9,-6.142,1,0.112,0.00271,0,0.107,0.422,184.927
0,0.493,0.895,2,-6.925,1,0.038,4.46e-5,0,0.0878,0.387,96.031
0,0.456,0.8,9,-7.018,1,0.0591,7.45e-4,0,0.317,0.517,176.912
0,0.49,0.967,3,-2.689,1,0.0708,0.0164,0,0.107,0.347,130.929
0,0.455,0.891,2,-3.131,1,0.0869,0.00725,0,0.237,0.595,181.011
0,0.446,0.592,6,-4.765,0,0.0268,0.14,0,0.178,0.313,170.117
0,0.577,0.885,2,-3.226,1,0.0589,0.0248,0,0.388,0.555,123.013
12,0.432,0.942,6,-4.032,1,0.043,6.99e-4,0,0.346,0.867,146.99
13,0.435,0.422,5,-8.565,1,0.0293,0.836,0,0.118,0.441,76.096
27,0.616,0.827,1,-5.738,1,0.107,0.0156,0,0.0525,0.557,130.006
31,0.31,0.7,8,-5.999,1,0.0331,0.00763,0,0.055,0.251,185.892
25,0.518,0.957,1,-4.352,1,0.209,0.02,0,0.0893,0.608,158.01
44,0.228,0.753,1,-4.132,1,0.037,0.00149,0,0.108,0.291,170.878
43,0.204,0.77,7,-2.528,1,0.042,0.00698,0,0.338,0.326,77.096
42,0.432,0.868,1,-2.892,1,0.0349,7.39e-4,0,0.103,0.303,110.509
38,0.303,0.591,11,-3.949,1,0.0335,0.0127,0,0.117,0.317,110.065
59,0.285,0.371,1,-6.833,1,0.0295,0.698,0.00392,0.104,0.372,154.989
45,0.512,0.963,3,-2.726,1,0.0583,9.17e-4,0,0.308,0.72,135.027
44,0.512,0.953,2,-3.474,1,0.0889,0.00185,0,0.102,0.452,123.07
37,0.397,0.974,1,-3.149,1,0.325,1.37e-4,0,0.255,0.357,164.759
50,0.423,0.548,7,-6.742,1,0.0278,0.426,0,0.0781,0.398,141.062
49,0.477,0.951,8,-2.499,0,0.0558,0.0087,0,0.121,0.754,162.956
21,0.47,0.958,8,-0.773,1,0.0685,0.0143,0,0.138,0.557,160.015
31,0.444,0.93,11,-2.231,1,0.0751,0.0325,6.36e-5,0.419,0.512,90.057
29,0.39,0.917,6,-3.722,1,0.0745,0.00146,3.9e-6,0.129,0.458,169.952
37,0.524,0.893,11,-4.711,1,0.042,8.44e-4,0,0.0602,0.721,136.992
20,0.606,0.808,0,-3.815,1,0.0334,0.00664,0,0.277,0.598,119.897
31,0.525,0.799,11,-3.635,1,0.0468,0.00684,0,0.164,0.564,145.016
51,0.423,0.94,1,-4.012,0,0.0635,0.00166,0,0.178,0.505,149.934
38,0.463,0.901,2,-4.073,1,0.087,0.00779,0,0.32,0.621,163.966
38,0.422,0.904,0,-4.531,1,0.102,0.02,4.49e-6,0.686,0.32,163.929
32,0.529,0.899,11,-4.289,1,0.0357,3.74e-4,3.46e-5,0.129,0.699,138.996
13,0.283,0.966,3,-4.45,1,0.126,2.37e-5,0,0.121,0.639,171.743
13,0.364,0.961,3,-3.678,1,0.0961,1.84e-5,0,0.268,0.441,160.179
16,0.485,0.808,6,-4.559,1,0.0592,3.35e-4,0,0.135,0.475,136.062
14,0.529,0.955,6,-4.048,1,0.0829,5.65e-5,0,0.318,0.578,108.855
0,0.491,0.956,5,-4.666,0,0.0686,0.00261,0,0.152,0.426,130.016
0,0.35,0.956,11,-3.737,0,0.0807,0.00707,0,0.239,0.668,145.431
0,0.553,0.484,11,-8.655,1,0.0366,0.651,0,0.126,0.228,126.824
0,0.501,0.886,1,-4.29,1,0.0718,6.54e-4,0,0.426,0.77,127.558
0,0.383,0.893,2,-3.266,1,0.0603,4.46e-4,0,0.329,0.421,174.935
0,0.477,0.953,2,-3.007,1,0.0692,0.00184,0,0.351,0.545,124.057
42,0.646,0.787,0,-4.654,1,0.0602,0.258,0,0.199,0.773,131.036
1,0.476,0.896,9,-5.097,1,0.0543,3.63e-4,9.83e-5,0.0874,0.45,155.966
0,0.423,0.776,11,-6.485,1,0.0452,8.43e-4,8e-6,0.0911,0.569,109.991
0,0.525,0.916,11,-6.462,1,0.0437,0.0642,0.00222,0.124,0.33,93.975
24,0.581,0.923,0,-4.374,1,0.0407,7.57e-4,0,0.182,0.887,95.616
18,0.557,0.885,9,-4.392,1,0.0331,0.00103,0.00149,0.393,0.567,152.089
26,0.522,0.758,2,-4.927,1,0.0352,0.00152,1.36e-5,0.173,0.171,145.148
16,0.554,0.954,9,-3.797,1,0.0455,0.00147,3.15e-6,0.133,0.68,116.154
13,0.398,0.954,6,-7.373,1,0.0715,0.0133,2.18e-4,0.0891,0.433,157.766
17,0.442,0.893,0,-4.878,1,0.0505,0.00844,0,0.529,0.712,148.119
3,0.396,0.968,0,-5.069,1,0.101,0.00171,0,0.162,0.404,109.096
1,0.623,0.853,4,-5.356,1,0.0472,0.141,0,0.143,0.783,106.099
59,0.607,0.878,4,-4.422,1,0.0665,2.46e-4,0,0.337,0.853,119.955
84,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-5,0.132,0.394,104.988
77,0.746,0.754,1,-6.681,1,0.067,0.0152,0,0.0486,0.764,149.882
73,0.965,0.414,1,-6.408,1,0.0713,0.189,0,0.0767,0.728,121.032
76,0.756,0.572,9,-7.019,1,0.0763,0.0478,0,0.0853,0.417,102.986
71,0.839,0.705,5,-5.194,0,0.0445,0.0184,1.77e-5,0.102,0.575,119.954
74,0.874,0.497,6,-5.484,1,0.0562,0.22,0,0.0761,0.542,106.023
70,0.583,0.61,5,-5.639,0,0.0382,0.00425,1.05e-4,0.14,0.336,114.06
81,0.654,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.41,99.945
78,0.76,0.703,5,-5.412,1,0.054,0.103,0,0.0913,0.57,95.997
83,0.444,0.819,10,-4.078,0,0.341,0.106,0,0.107,0.747,82.695
68,0.672,0.593,11,-4.01,0,0.0304,0.0223,0,0.214,0.438,98.02
87,0.717,0.653,1,-5.634,1,0.0658,0.229,0,0.101,0.412,106.966
77,0.645,0.585,6,-6.122,1,0.0513,0.00314,0,0.165,0.353,131.931
59,0.655,0.787,2,-3.031,1,0.264,0.122,3.11e-6,0.178,0.554,181.799
78,0.652,0.698,10,-4.667,0,0.042,0.00112,1.15e-4,0.0886,0.47,96.021
79,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-5,0.0685,0.572,117.089
70,0.697,0.506,8,-4.863,1,0.0325,0.0792,0,0.0893,0.516,100.002
72,0.652,0.877,1,-2.986,1,0.0465,0.0227,0,0.0789,0.486,118.491
77,0.735,0.425,0,-6.648,1,0.0466,0.011,0,0.055,0.848,85.894
85,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01
77,0.613,0.622,1,-5.794,0,0.0334,0.00882,0,0.37,0.484,80.003
83,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-6,0.294,0.354,121.993
80,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959
51,0.71,0.925,0,-3.329,1,0.0359,0.039,0,0.127,0.93,118.024
82,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-5,0.0344,0.928,114.988
70,0.309,0.544,9,-9.621,1,0.352,0.155,2.65e-4,0.0727,0.16,180.979
85,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-5,0.0814,0.592,123.994
59,0.834,0.831,7,-6.061,0,0.0745,0.00799,0,0.217,0.788,103.009
62,0.636,0.741,11,-5.436,0,0.041,0.0132,0,0.287,0.53,88.999
85,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-6,0.0793,0.234,98.994
61,0.627,0.81,2,-5.296,0,0.0431,0.0125,3.09e-5,0.111,0.409,119.98
81,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-6,0.17,0.286,141.971
82,0.724,0.804,11,-4.614,0,0.0448,0.124,0,0.204,0.306,124.987
66,0.746,0.767,1,-2.907,0,0.0374,0.0601,1.07e-5,0.0859,0.773,94.007
55,0.671,0.828,9,-2.907,1,0.053,0.00304,0.00287,0.352,0.57,127.976
80,0.657,0.291,2,-10.572,1,0.0293,0.872,0,0.114,0.298,103.973
85,0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93
79,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-6,0.096,0.104,125.026
85,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043
21,0.565,0.782,8,-6.413,1,0.0506,0.0577,4.16e-5,0.0757,0.4,140.004
66,0.508,0.72,11,-5.908,0,0.0628,0.272,0,0.0563,0.472,79.983
80,0.583,0.829,1,-4.603,1,0.134,0.00864,0,0.0426,0.575,174.028
83,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975
79,0.731,0.867,11,-5.881,1,0.032,0.0395,0,0.0861,0.776,104.019
61,0.612,0.743,4,-7.25,1,0.0442,0.165,4.35e-5,0.319,0.347,118.913
77,0.611,0.52,0,-5.445,1,0.0346,0.0132,0,0.105,0.771,159.927
68,0.73,0.777,3,-5.194,0,0.0496,0.105,4.78e-4,0.0691,0.575,130
82,0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038
55,0.641,0.787,0,-4.271,1,0.0375,0.0268,0,0.11,0.916,93.01
88,0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911
20,0.637,0.843,5,-5.413,1,0.0432,0.0151,0,0.0876,0.434,109.012
76,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046
76,0.689,0.702,6,-5.642,0,0.0261,0.216,0,0.159,0.484,99.031
77,0.865,0.521,0,-6.932,1,0.0371,0.548,1.15e-4,0.0989,0.748,129.059
24,0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945
17,0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-5,0.0535,0.542,122.668
26,0.618,0.764,0,-6.027,1,0.0562,0.186,0,0.12,0.876,81.366
75,0.541,0.485,8,-6.85,1,0.031,0.558,0,0.12,0.369,136.956
12,0.744,0.783,1,-7.077,1,0.0337,0.0553,0,0.086,0.885,120.042
3,0.459,0.741,4,-6.43,0,0.0495,1.89e-4,0,0.481,0.344,189.879
2,0.526,0.489,5,-6.869,0,0.0321,0.548,0,0.132,0.35,136.807
84,0.614,0.379,4,-10.48,1,0.0476,0.607,4.64e-4,0.0986,0.201,107.989
10,0.778,0.615,7,-6.529,1,0.0384,0.0126,1.44e-6,0.108,0.648,120.045
79,0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062
69,0.623,0.493,5,-7.727,0,0.0338,0.0632,0,0.104,0.594,81.019
76,0.673,0.902,2,-2.392,1,0.0346,0.0591,2.62e-4,0.0558,0.538,100.012
80,0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945
85,0.488,0.343,4,-8.985,1,0.0436,0.556,0,0.21,0.0978,102.819
79,0.378,0.388,10,-9.017,1,0.036,0.472,0,0.157,0.188,72.293
88,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-6,0.102,0.569,99.048
90,0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048
77,0.749,0.461,10,-2.961,0,0.0416,0.0516,6.24e-6,0.0738,0.42,139.02
88,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-6,0.0936,0.533,136.041
83,0.697,0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133
39,0.706,0.783,0,-3.441,0,0.1,0.315,0,0.373,0.739,150.045
86,0.771,0.671,2,-5.617,1,0.0553,0.00929,0,0.0637,0.714,85.026
71,0.642,0.772,10,-6.61,1,0.0848,0.0476,0,0.0646,0.589,153.995
73,0.573,0.739,0,-5.74,1,0.129,0.0285,0,0.111,0.451,97.085
76,0.754,0.854,5,-3.449,0,0.0608,0.177,0,0.0808,0.8,75.002
71,0.587,0.583,5,-5.284,0,0.0313,0.248,0,0.124,0.15,139.92
71,0.873,0.495,6,-5.446,1,0.0518,0.199,0,0.0805,0.546,106.033
74,0.684,0.619,10,-7.005,1,0.0386,0.0716,0,0.122,0.284,125.046
88,0.657,0.768,8,-4.628,1,0.0507,0.108,0,0.144,0.759,75.025
64,0.559,0.849,3,-4.676,1,0.0454,0.0854,0,0.328,0.759,86.978
16,0.653,0.737,1,-5.446,1,0.0388,0.0181,0,0.136,0.763,99.033
83,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-6,0.104,0.419,91.97
31,0.685,0.846,5,-5.399,1,0.0517,0.0972,0,0.158,0.822,125.075
0,0.493,0.946,0,-2.169,1,0.0751,0.00064899999999999995,4.26e-5,0.269,0.749,152.089
49,0.509,0.495,11,-6.073,1,0.0515,0.491,0,0.0773,0.684,112.893
0,0.471,0.875,2,-3.499,1,0.087,6.52e-4,0,0.239,0.759,177.98
81,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-6,0.451,0.717,142.929
50,0.603,0.828,9,-5.664,1,0.0505,0.0616,3.26e-5,0.138,0.551,77.5
74,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-5,0.285,0.121,119.987
72,0.63,0.934,4,-2.559,1,0.0589,0.0186,0,0.324,0.905,89.992
15,0.711,0.7,1,-4.805,0,0.046,0.00498,1.25e-4,0.215,0.801,128.001
79,0.768,0.864,11,-6.145,1,0.0324,0.101,0,0.162,0.891,110.008
70,0.658,0.837,2,-2.063,1,0.0543,0.0629,0,0.0969,0.936,126.015
74,0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-5,0.671,0.765,126.03
0,0.825,0.612,10,-3.893,0,0.0969,0.00677,0,0.0993,0.756,120.058
0,0.661,0.724,7,-6.548,1,0.0373,0.00288,0.00133,0.0631,0.676,104.011
0,0.644,0.848,1,-3.676,0,0.0477,0.00231,0,0.4,0.586,130.156
14,0.571,0.932,6,-3.68,0,0.0576,0.00448,0.00939,0.117,0.864,150.014
64,0.712,0.835,7,-4.676,1,0.0487,0.00623,1.68e-6,0.843,0.741,153.956
69,0.758,0.554,7,-4.567,1,0.0341,0.0116,0,0.0418,0.783,126.986
76,0.728,0.86,5,-5.237,0,0.137,0.0401,0,0.111,0.535,65.043
51,0.439,0.819,6,-4.253,1,0.0751,0.0134,0,0.2,0.567,179.885
0,0.659,0.871,4,-1.55,1,0.0333,0.095,0,0.298,0.765,128.993
1,0.882,0.53,5,-5.771,0,0.0379,0.0187,0,0.097,0.256,99.015
67,0.558,0.916,1,-3.145,0,0.0839,0.0278,0,0.0296,0.85,142.984
59,0.576,0.86,8,-3.913,1,0.0394,8.75e-4,0,0.316,0.594,87.461
56,0.738,0.934,6,-3.729,0,0.12,0.00176,0,0.0473,0.547,104.97
33,0.414,0.806,7,-2.892,1,0.0665,0.00792,9.33e-5,0.0488,0.77,96.044
58,0.577,0.906,8,-3.673,1,0.0583,0.0304,0,0.189,0.692,152.946
52,0.545,0.686,10,-4.081,1,0.0665,0.00265,0,0.477,0.486,127.996
55,0.699,0.827,0,-3.469,1,0.0372,0.222,0,0.35,0.819,109.971
51,0.638,0.884,6,-4.068,0,0.049,0.00918,3.37e-4,0.139,0.541,130.034
55,0.766,0.576,6,-5.614,1,0.0426,0.00404,1.38e-4,0.0794,0.744,122.975
0,0.732,0.837,8,-3.329,0,0.0615,0.0178,0,0.178,0.883,124.982
41,0.588,0.845,1,-4.129,0,0.0534,0.026,1.26e-6,0.307,0.49,89.912
47,0.61,0.789,1,-5.485,0,0.0378,0.00221,0,0.122,0.57,92.021
51,0.473,0.933,3,-4,1,0.0809,0.0344,1.39e-5,0.265,0.255,122.014
66,0.518,0.861,11,-4.002,1,0.0673,0.0277,1.42e-6,0.249,0.457,141.986
58,0.676,0.861,1,-3.645,1,0.0501,0.0512,0,0.0613,0.681,124.031
55,0.522,0.682,6,-10.183,1,0.0344,0.29,1.23e-5,0.339,0.529,111.902
70,0.64,0.852,1,-8.119,0,0.0345,0.0243,1.82e-6,0.0497,0.793,122.902
62,0.766,0.739,6,-3.011,0,0.0835,0.105,0,0.084,0.751,110.018
56,0.771,0.635,6,-4.574,1,0.0475,0.0116,1.94e-5,0.538,0.742,124.024
48,0.602,0.843,4,-6.076,0,0.0395,0.00251,1.17e-4,0.299,0.25,116.062
53,0.866,0.813,11,-4.063,0,0.0554,0.38,0,0.0779,0.969,121.998
67,0.717,0.455,5,-8.303,1,0.0276,0.0846,0,0.11,0.389,127.81
74,0.666,0.728,7,-5.808,1,0.0419,0.00175,4.26e-6,0.0429,0.51,122.996
52,0.547,0.948,8,-3.256,1,0.0693,0.0302,5.26e-5,0.335,0.892,168.98
60,0.581,0.922,1,-3.408,0,0.0666,0.024,0,0.202,0.596,118.408
70,0.534,0.721,11,-7.307,0,0.0417,0.0343,6.24e-6,0.115,0.225,128.978
68,0.632,0.638,7,-6.731,1,0.0505,0.137,0,0.125,0.574,121.868
86,0.591,0.585,2,-6.35,1,0.0277,0.143,0,0.109,0.324,110.94
2,0.713,0.649,9,-10.353,0,0.0586,0.113,0.0453,0.175,0.32,101.034
84,0.897,0.662,1,-6.903,0,0.292,0.0852,0,0.534,0.389,112.511
31,0.68,0.559,0,-5.545,1,0.129,0.172,0,0.318,0.137,202.006
3,0.571,0.833,3,-6.316,1,0.362,0.196,0,0.256,0.694,75.802
1,0.445,0.576,7,-10.152,0,0.349,0.528,0,0.561,0.239,143.694
83,0.861,0.603,8,-5.788,0,0.176,0.0521,0,0.0924,0.504,98.043
1,0.66,0.461,10,-7.332,1,0.0373,0.385,0.00535,0.0883,0.14,124.018
4,0.679,0.753,6,-6.373,0,0.0988,0.0377,0,0.0785,0.61,80.014
5,0.725,0.542,5,-7.562,0,0.0424,0.0646,0,0.136,0.585,143.915
85,0.581,0.662,9,-5.239,1,0.303,0.0153,0,0.111,0.434,93.023
3,0.652,0.887,2,-4.002,1,0.223,0.0314,0,0.105,0.456,172.993
87,0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038
