speaker,background,type,gender,debate,day,order,sentence,PERSON,ORG,GPE,NORP,LAW,LOC,polarity_sentiment,dem_candidate_full_name
Bernie Sanders,,Candidate,male,4,1,923,"And Mike understood, although he and I disagree on everything, that the U.S. involvement in the Saudi-led war in Yemen was a catastrophic disaster for the people of Yemen.",Mike,,Yemen;Yemen;U.S.;,Saudi;,,,0.0,Mike Bloomberg
Bernie Sanders,,Candidate,male,5,1,23,"Well, Rachel, sadly, we have a president who is not only a pathological liar, he is likely the most corrupt president in the modern history of America.",Rachel,,America;,,,,-0.05,
Bernie Sanders,,Candidate,male,5,1,23,"But we cannot simply be consumed by Donald Trump, because if we are, you know what?",Donald Trump,,,,,,0.0,
Bernie Sanders,,Candidate,male,5,1,99,"If you think back to FDR and if you think back to JFK and Harry Truman and Barack Obama, as a matter of fact, people have been talking about health care for all.",Barack Obama,,,,,,0.0,
Bernie Sanders,,Candidate,male,5,1,99,"If you think back to FDR and if you think back to JFK and Harry Truman and Barack Obama, as a matter of fact, people have been talking about health care for all.",Harry Truman,,,,,,0.0,
Bernie Sanders,,Candidate,male,5,1,99,"If you think back to FDR and if you think back to JFK and Harry Truman and Barack Obama, as a matter of fact, people have been talking about health care for all.",JFK,,,,,,0.0,
Bernie Sanders,,Candidate,male,5,1,99,"If you think back to FDR and if you think back to JFK and Harry Truman and Barack Obama, as a matter of fact, people have been talking about health care for all.",FDR,,,,,,0.0,
Bernie Sanders,,Candidate,male,5,1,206,"Well, I think Joe is right.",Joe,,,,,,0.2857142857142857,Joe Biden
Bernie Sanders,,Candidate,male,5,1,207,"I think Joe is right, that is the function of an independent Department of Justice.",Joe,Department of Justice;,,,,,0.14285714285714285,Joe Biden
Bernie Sanders,,Candidate,male,5,1,290,"Tom, you stated...",Tom,,,,,,0.0,Tom Steyer
Bernie Sanders,,Candidate,male,5,1,354,"I think I may have been the first person up here to make it clear that Saudi Arabia not only murdered Khashoggi, but this is a brutal dictatorship which does everything it can to crush democracy, treats women as third-class citizens.",Khashoggi,,Saudi Arabia;,,,,-0.13124999999999998,
Bernie Sanders,,Candidate,male,5,1,356,I am pro-Israel.,pro-Israel,,,,,,0.0,
Bernie Sanders,,Candidate,male,5,1,477,Let me just -- Amy mentioned that women feel strongly on it.,Amy,,,,,,0.4333333333333333,Amy Klobuchar
Bernie Sanders,,Candidate,male,5,1,613,"I will lead an administration that will look like America, will end the divisiveness brought by Trump, and bring us together.",Trump,,America;,,,,0.0,
Bernie Sanders,,Candidate,male,5,1,616,"If you want to be part of a movement that is not only going to beat Trump, but transform America, that doesn't have a super PAC, doesn't do fundraisers at wealthy people's homes, please join us at berniesanders.com.",Trump,PAC;,America;,,,,0.2777777777777777,
Bernie Sanders,,Candidate,male,6,1,14,"Well, Judy, what I would say is that we have a president who is a pathological liar.",Judy,,,,,,0.0,
Bernie Sanders,,Candidate,male,6,1,15,"I believe, and I will personally be doing this in the coming weeks and months, is making the case that we have a president ho has sold out the working families of this country, who wants to cut Social Security, Medicare and Medicaid after he promised he would not do that, and who has documentedly lied thousands of times since he is president.",ho,Medicaid;Medicare;Social Security;,,,,,0.07777777777777778,
Bernie Sanders,,Candidate,male,6,1,69,"Judy, you're talking to somebody who, unlike some of my colleagues here, voted against NAFTA, voted against PNTR with China -- two agreements that cost us over 4 million decent-paying jobs.",Judy,PNTR;NAFTA;,China;,,,,0.0,
Bernie Sanders,,Candidate,male,6,1,169,"Tim, in all due respect, your question misses the mark.",Tim,,,,,,-0.125,Tim Ryan
Bernie Sanders,,Candidate,male,6,1,172,"Bernie Sanders, can lead the world, instead of spending money to kill each other, maybe we pool our resources and fight our common enemy, which is climate change.",Bernie Sanders,,,,,,-0.2125,Bernie Sanders
Bernie Sanders,,Candidate,male,6,1,242,"And whether, in my view -- we must understand that right now in Israel we have leadership under Netanyahu, who has recently, as you know, been indicted for bribery, who, in my view, is a racist -- what we need is a level playing field in terms of the Middle East, which addresses the terrible crisis in Gaza, where 60 percent or 70 percent of the young people are unemployed.",Netanyahu,,Gaza;Israel;,,,the Middle East;,-0.12285714285714285,
Bernie Sanders,,Candidate,male,6,1,327,"Well, I got a lot of respect for Barack Obama.",Barack Obama,,,,,,0.0,
Bernie Sanders,,Candidate,male,6,1,424,"My good friend, Joe, and he is a good friend, he's received contributions from 44 billionaires.",Joe,,,,,,0.7,Joe Biden
Bernie Sanders,,Candidate,male,6,1,424,"Pete, on the other hand, he's trailing, Pete.",Pete,,,,,,-0.125,Pete Buttigieg
Bernie Sanders,,Candidate,male,6,1,424,"Pete, on the other hand, he's trailing, Pete.",Pete,,,,,,-0.125,Pete Buttigieg
Bernie Sanders,,Candidate,male,6,1,424,"So, Pete, we look forward to you.",Pete,,,,,,0.0,Pete Buttigieg
Bernie Sanders,,Candidate,male,6,1,424,I know you're an energetic guy and a competitive guy to see if you can take on Joe on that issue.,Joe,,,,,,0.5,Joe Biden
Bernie Sanders,,Candidate,male,6,1,467,Donald Trump...,Donald Trump,,,,,,0.0,
Bernie Sanders,,Candidate,male,6,1,572,Donald Trump's kids can go to a public school.,Donald Trump's,,,,,,0.0,
Bernie Sanders,,Candidate,male,6,1,641,"Well, in all due respect to my -- Joe, Joe, you're also the guy who helped lead us into the disastrous war in Iraq.",Joe,,Iraq;,,,,-0.4125,Joe Biden
Bernie Sanders,,Candidate,male,6,1,641,"Well, in all due respect to my -- Joe, Joe, you're also the guy who helped lead us into the disastrous war in Iraq.",Joe,,Iraq;,,,,-0.4125,Joe Biden
Bernie Sanders,,Candidate,male,6,1,644,"Well, only one person, my good friend, Barbara Lee, was right on that issue.",Barbara Lee,,,,,,0.32857142857142857,
Bernie Sanders,,Candidate,male,6,1,658,"Well, Tim, at a time when we're spending twice as much per capita on health care as any other nation, when 87 million people are uninsured or underinsured, when 30,000 people are dying each year because they don't get to a doctor when they should, and when a half a million people are going bankrupt because of the dysfunctional and cruel system that we currently have, you know what?",Tim,,,,,,-0.21833333333333327,Tim Ryan
Bernie Sanders,,Candidate,male,6,1,665,"Just waving to you, Joe.",Joe,,,,,,0.0,Joe Biden
Bernie Sanders,,Candidate,male,6,1,673,"Under Joe's plan, essentially we retain the status quo.",Joe,,,,,,0.0,Joe Biden
Bernie Sanders,,Candidate,male,6,1,677,"And, by the way, Joe, under your plan, you know, you asked me how are we going to pay for it?",Joe,,,,,,0.0,Joe Biden
Bernie Sanders,,Candidate,male,6,1,686,Joe...,Joe,,,,,,0.0,Joe Biden
Bernie Sanders,,Candidate,male,6,1,710,"My fight, Amy...",Amy,,,,,,0.0,Amy Klobuchar
Bernie Sanders,,Candidate,male,6,1,712,"My fight, Amy, is not with the governor of Kentucky.",Amy,,Kentucky;,,,,0.0,Amy Klobuchar
Bernie Sanders,,Candidate,male,6,1,713,"The day has got to come -- and Joe is not talking about it, Amy is not talking about it -- the day has got to come, and I will bring that day about, when we finally say to the drug companies and the insurance companies, the function of health care is to provide it for all of our people in a cost-effective way, not to make massive profits for the drug companies and the insurance companies.",Amy,,,,,,0.0,Amy Klobuchar
Bernie Sanders,,Candidate,male,6,1,713,"The day has got to come -- and Joe is not talking about it, Amy is not talking about it -- the day has got to come, and I will bring that day about, when we finally say to the drug companies and the insurance companies, the function of health care is to provide it for all of our people in a cost-effective way, not to make massive profits for the drug companies and the insurance companies.",Joe,,,,,,0.0,Joe Biden
Bernie Sanders,,Candidate,male,6,1,762,"But I think the gift that all of us need to give to the American people is a very, very different vision of the reality of the Trump administration.",Trump,,,American;,,,0.0,
Bernie Sanders,,Candidate,male,6,1,764,"So we need a new vision which brings our people together around an agenda that works for all, not the Trump vision of dividing us up to benefit the billionaire class.",Trump,,,,,,0.13636363636363635,
Bernie Sanders,,Candidate,male,6,1,817,Let's defeat Trump.,Trump,,,,,,0.0,
Bernie Sanders,,Candidate,male,7,1,6,"Yes, I think my record speaks to that, Wolf.",Wolf,,,,,,0.0,
Bernie Sanders,,Candidate,male,7,1,7,"Just last year, I helped, for the first time in the modern history of this country, pass a War Powers Act resolution, working with a conservative Republican, Mike Lee of Utah, which said that the war in Yemen, led by Saudi Arabia, was unconstitutional because Congress had not authorized it.",Mike Lee,Congress;,Saudi Arabia;Yemen;Utah;,Republican;,a War Powers Act;,,0.15,Mike Bloomberg
Bernie Sanders,,Candidate,male,7,1,7,"Unfortunately, Bush vetoed that and that horrific war continues.",Bush,,,,,,-0.75,
Bernie Sanders,,Candidate,male,7,1,15,Only Barbara Lee voted against it.,Barbara Lee,,,,,,0.0,
Bernie Sanders,,Candidate,male,7,1,16,"As Joe well knows, we lost 4,500 brave troops.",Joe,,,,,,0.8,Joe Biden
Bernie Sanders,,Candidate,male,7,1,17,Joe and I listened to what Dick Cheney and George Bush and Rumsfeld had to say.,Rumsfeld,,,,,,0.0,
Bernie Sanders,,Candidate,male,7,1,17,Joe and I listened to what Dick Cheney and George Bush and Rumsfeld had to say.,George Bush,,,,,,0.0,
Bernie Sanders,,Candidate,male,7,1,17,Joe and I listened to what Dick Cheney and George Bush and Rumsfeld had to say.,Dick Cheney,,,,,,0.0,
Bernie Sanders,,Candidate,male,7,1,17,Joe and I listened to what Dick Cheney and George Bush and Rumsfeld had to say.,Joe,,,,,,0.0,Joe Biden
Bernie Sanders,,Candidate,male,7,1,17,Joe saw it differently.,Joe,,,,,,0.0,Joe Biden
Bernie Sanders,,Candidate,male,7,1,75,"Wolf, in America today, our infrastructure is crumbling.",Wolf,,America;,,,,0.0,
Bernie Sanders,,Candidate,male,7,1,149,"Warren is right in saying we need to bring the stakeholders to the table, that  it is the family farmers here in Iowa and in Vermont and around the country.",Warren,,Vermont;Iowa;,,,,0.2857142857142857,Elizabeth Warren
Bernie Sanders,,Candidate,male,7,1,171,"Joe and I have a fundamental disagreement here, in case you haven't noticed.",Joe,,,,,,0.0,Joe Biden
Bernie Sanders,,Candidate,male,7,1,171,"And the end result of those two, just PNTR with China, Joe, and NAFTA, cost us some 4 million jobs, as part of the race to the bottom.",Joe,NAFTA;,China;,,,,0.0,Joe Biden
Bernie Sanders,,Candidate,male,7,1,197,"And I don't want to waste a whole lot of time on this, because this is what Donald Trump and maybe some of the media want.",Donald Trump,,,,,,0.0,
Bernie Sanders,,Candidate,male,7,1,198,Warren.,Warren,,,,,,0.0,Elizabeth Warren
Bernie Sanders,,Candidate,male,7,1,198,Warren to run for president.,Warren,,,,,,0.0,Elizabeth Warren
Bernie Sanders,,Candidate,male,7,1,198,"Warren decided not to run, and I then  I did run afterwards.",Warren,,,,,,0.0,Elizabeth Warren
Bernie Sanders,,Candidate,male,7,1,199,Hillary Clinton won the popular vote by 3 million votes.,Hillary Clinton,,,,,,0.6,
Bernie Sanders,,Candidate,male,7,1,263,"Of  Hillary Clinton got 3 million votes, more votes than Trump.",Hillary Clinton,Trump;,,,,,0.5,
Bernie Sanders,,Candidate,male,7,1,264,"But the real question is, how do we beat Trump?",Trump,,,,,,0.2,
Bernie Sanders,,Candidate,male,7,1,265,"And the only way we beat Trump is by a campaign of energy and excitement and a campaign that has, by far, the largest voter turnout in the history of this country.",Trump,,,,,,0.05,
Bernie Sanders,,Candidate,male,7,1,300,"Well, first of all, what Joe forgets to say is, when you leave the current system as it is, what you are talking about are workers paying on average 20 percent of their incomes for health care.",Joe,,,,,,0.03333333333333333,Joe Biden
Bernie Sanders,,Candidate,male,7,1,386,Tom Steyer made the point a moment ago.,Tom Steyer,,,,,,0.0,Tom Steyer
Bernie Sanders,,Candidate,male,7,1,554,And that is because the campaign that we are going to run will expose the fraudulency of who Donald Trump is.,Donald Trump,,,,,,0.0,
Bernie Sanders,,Candidate,male,7,1,554,Donald Trump is corrupt.,Donald Trump,,,,,,-0.5,
Bernie Sanders,,Candidate,male,7,1,555,"Now, when Trump talks about socialism, what he talks about is giving hundreds of billions of dollars in tax breaks and subsidies to the fossil fuel industry.",Trump,,,,,,0.0,
