word,lang,poet,century
فنا,ar,Rumi,7
اختران,fa,Rumi,7
شکند,fa,Rumi,7
ور,fa,Rumi,7
نماند,fa,Rumi,7
مرده,fa,Rumi,7
سقاهم,ar,Rumi,7
پوشیده,fa,Rumi,7
عشوه,ar,Rumi,7
خدایی,fa,Rumi,7
گشت,fa,Rumi,7
مائیم,fa,Rumi,7
برق,ar,Rumi,7
میل,fa,Rumi,7
گر,fa,Rumi,7
لعل,ar,Rumi,7
تم,ar,Rumi,7
رقص,ar,Rumi,7
فرستم,fa,Rumi,7
بدی,ar,Rumi,7
شه,fa,Rumi,7
برگشایی,fa,Rumi,7
دمار,fa,Rumi,7
بهار,fa,Rumi,7
پار,fa,Rumi,7
ناامیدیها,fa,Rumi,7
سیه,fa,Rumi,7
گزین,fa,Rumi,7
بی‌تاب,fa,Rumi,7
کنان,fa,Rumi,7
کحل,ar,Rumi,7
برشد,fa,Rumi,7
پنهان,fa,Rumi,7
شدست,fa,Rumi,7
ساقی,ar,Rumi,7
جهان,fa,Rumi,7
بده,fa,Rumi,7
پرده‌ام,fa,Rumi,7
گر,fa,Rumi,7
دست,fa,Rumi,7
اندر,fa,Rumi,7
سره,fa,Rumi,7
جواب,fa,Rumi,7
مدرک,fa,Rumi,7
مسکین,fa,Rumi,7
شاهان,fa,Rumi,7
لگن,fa,Rumi,7
مالک,fa,Rumi,7
دوزخ,fa,Rumi,7
خلقنا,ar,Rumi,7
روح,ar,Rumi,7
محکوم,ar,Rumi,7
تبریزی,fa,Rumi,7
جرعه,ar,Rumi,7
دل,fa,Rumi,7
صفحهٔ,ar,Rumi,7
طبق,ar,Rumi,7
شور,fa,Rumi,7
وز,fa,Rumi,7
معبده‌ست,ar,Rumi,7
صبح,ar,Rumi,7
میباید,fa,Rumi,7
وآن,fa,Rumi,7
برهنه,fa,Rumi,7
برادری,fa,Rumi,7
زانو,fa,Rumi,7
کاین,fa,Rumi,7
ریحان,ar,Rumi,7
ار,fa,Rumi,7
بی‌هشی,fa,Rumi,7
یارم,fa,Rumi,7
برد,fa,Rumi,7
قدس,ar,Rumi,7
حلواش,ar,Rumi,7
جانی,fa,Rumi,7
زنی,fa,Rumi,7
تعلیم,ar,Rumi,7
تنگ,fa,Rumi,7
خوی,fa,Rumi,7
رعنا,ar,Rumi,7
کار,fa,Rumi,7
گر,fa,Rumi,7
آدمی,fa,Rumi,7
دل,fa,Rumi,7
بی‌قرین,ar,Rumi,7
پاره,fa,Rumi,7
زر,fa,Rumi,7
قولنج,ar,Rumi,7
ناپذیر,fa,Rumi,7
هزارساله,fa,Rumi,7
کشان,fa,Rumi,7
ساغر,fa,Rumi,7
زر,fa,Rumi,7
شیرم,fa,Rumi,7
خلقت,ar,Rumi,7
آسمان,fa,Rumi,7
شرح,ar,Rumi,7
شادی,fa,Rumi,7
خاک,fa,Rumi,7
رود,fa,Rumi,7
اندر,fa,Rumi,7
رحمت‌های,ar,Rumi,7
یکن,fa,Rumi,7
عیان,ar,Rumi,7
نان,fa,Rumi,7
صانع,ar,Rumi,7
فنا,ar,Rumi,7
مر,fa,Rumi,7
قهر,ar,Rumi,7
خاکدانی,fa,Rumi,7
گل,fa,Rumi,7
چاشنی,fa,Rumi,7
دیدست,fa,Rumi,7
داننده,fa,Rumi,7
مکری,fa,Rumi,7
ابر,fa,Rumi,7
رفتی,fa,Rumi,7
مسلم,ar,Rumi,7
زمین,fa,Rumi,7
رام,fa,Rumi,7
مصادره,ar,Rumi,7
پیغامبر,fa,Rumi,7
زاده‌اند,fa,Rumi,7
مخند,fa,Rumi,7
گر,fa,Rumi,7
خاک,fa,Rumi,7
ظاهر,ar,Rumi,7
جیم,fa,Rumi,7
کنایات,fa,Rumi,7
موکل,fa,Rumi,7
ترا,fa,Rumi,7
جهان‌های,fa,Rumi,7
بازی,fa,Rumi,7
نتوان,fa,Rumi,7
فقیر,ar,Rumi,7
دور,fa,Rumi,7
کژ,fa,Rumi,7
امر,fa,Rumi,7
بنمی,fa,Rumi,7
تافت,fa,Rumi,7
خس,fa,Rumi,7
دل,fa,Rumi,7
بردراند,fa,Rumi,7
مستش,fa,Rumi,7
چشم,fa,Rumi,7
می‌پایی؟,fa,Rumi,7
مرگ,fa,Rumi,7
جسته,fa,Rumi,7
بی‌زبان,fa,Rumi,7
کورموش,fa,Rumi,7
طلب,ar,Rumi,7
بروم,fa,Rumi,7
پست,fa,Rumi,7
نیل,fa,Rumi,7
نگار,fa,Rumi,7
جام,fa,Rumi,7
شهی,fa,Rumi,7
برآ,fa,Rumi,7
الحق,ar,Rumi,7
جوید,fa,Rumi,7
ابککم,fa,Rumi,7
چاره,fa,Rumi,7
اصل,ar,Rumi,7
پرده,fa,Rumi,7
جمله,ar,Rumi,7
موجود,fa,Rumi,7
قسم‌الله,ar,Rumi,7
مردانی,fa,Rumi,7
بهر,fa,Rumi,7
عالم,ar,Rumi,7
نور,fa,Rumi,7
غروب,ar,Rumi,7
عقل,ar,Rumi,7
نیم,fa,Rumi,7
رفتی,fa,Rumi,7
افتاد,fa,Rumi,7
وفات,ar,Rumi,7
حکم,ar,Rumi,7
خمش,fa,Rumi,7
ظاهرش,ar,Rumi,7
اینست,fa,Rumi,7
خواب,fa,Rumi,7
نهان,fa,Rumi,7
بی‌سپیده,fa,Rumi,7
زین,fa,Rumi,7
مهول,ar,Rumi,7
ور,fa,Rumi,7
وآنگه,fa,Rumi,7
بجو,ar,Rumi,7
خمش,fa,Rumi,7
علی,ar,Rumi,7
کوه,fa,Rumi,7
چپ,fa,Rumi,7
نشاید,fa,Rumi,7
دریاهاستی,fa,Rumi,7
خصمان,ar,Rumi,7
خمش,fa,Rumi,7
سخن,fa,Rumi,7
زبان،,fa,Rumi,7
لی,ar,Rumi,7
حفظ,ar,Rumi,7
کشته,fa,Rumi,7
نشسته،,fa,Rumi,7
حصه,ar,Rumi,7
بیفتادند,fa,Rumi,7
زخم,fa,Rumi,7
ضعیف,ar,Rumi,7
دانش,fa,Rumi,7
صاحب‌همتی,ar,Rumi,7
کار,fa,Rumi,7
محاق,ar,Rumi,7
شمس,fa,Rumi,7
اتینا,ar,Rumi,7
خزانی,fa,Rumi,7
بگریست,fa,Rumi,7
وافر,ar,Rumi,7
هندوی,fa,Rumi,7
یوم,ar,Rumi,7
کار,fa,Rumi,7
آنک,fa,Rumi,7
پاک,fa,Rumi,7
شاهنشه,fa,Rumi,7
خاص,ar,Rumi,7
عاشق,ar,Rumi,7
رنج,fa,Rumi,7
چشم,fa,Rumi,7
اوستی,fa,Rumi,7
می‌رهی,fa,Rumi,7
می‌روی,fa,Rumi,7
ایلافش,fa,Rumi,7
قرین,ar,Rumi,7
گر,fa,Rumi,7
خدایی,fa,Rumi,7
وا,ar,Rumi,7
سه,fa,Rumi,7
زاری,fa,Rumi,7
بفرمودند,fa,Rumi,7
سو,fa,Rumi,7
درم,fa,Rumi,7
برد,fa,Rumi,7
یار,fa,Rumi,7
زار,fa,Rumi,7
یاد,fa,Rumi,7
یستأهل,ar,Rumi,7
مختلط,ar,Rumi,7
شاد,fa,Rumi,7
لوح,ar,Rumi,7
عرش,ar,Rumi,7
عشق,ar,Rumi,7
وا,ar,Rumi,7
درآید,fa,Rumi,7
بری,fa,Rumi,7
اشارت,fa,Rumi,7
دور,fa,Rumi,7
نور,fa,Rumi,7
اندر,fa,Rumi,7
آرد,fa,Rumi,7
بهر,fa,Rumi,7
عین,ar,Rumi,7
قطب,ar,Rumi,7
مست,ar,Rumi,7
خون,fa,Rumi,7
چاه,fa,Rumi,7
قاصد,ar,Rumi,7
کشیده,fa,Rumi,7
بخندد,fa,Rumi,7
دیاریم,fa,Rumi,7
سنگ,fa,Rumi,7
چابکی,fa,Rumi,7
نون,fa,Rumi,7
عاشقان,ar,Rumi,7
فزون,ar,Rumi,7
سوز,fa,Rumi,7
اسرار,fa,Rumi,7
دست,fa,Rumi,7
گوهری,fa,Rumi,7
منهج,ar,Rumi,7
نگویی,fa,Rumi,7
حکمت,ar,Rumi,7
پدر,fa,Rumi,7
ملک‌المحشر،,ar,Rumi,7
شک,fa,Rumi,7
قرض,ar,Rumi,7
مقصود،,ar,Rumi,7
واپرسم,fa,Rumi,7
سست,fa,Rumi,7
سرشت,fa,Rumi,7
جان‌ها,fa,Rumi,7
خوشی,fa,Rumi,7
نسفتم,fa,Rumi,7
حیاتی,ar,Rumi,7
فروش,fa,Rumi,7
امیر,fa,Rumi,7
درمیان,fa,Rumi,7
کدامین,fa,Rumi,7
بحر,ar,Rumi,7
لحظه,ar,Rumi,7
سرفشانان,fa,Rumi,7
گرمیت,fa,Rumi,7
دلبر,fa,Rumi,7
اوطانا,ar,Rumi,7
سابقست,ar,Rumi,7
دندان,fa,Rumi,7
هدیه,fa,Rumi,7
مزاج,fa,Rumi,7
مکن,fa,Rumi,7
حاضرم،,ar,Rumi,7
مرگ,fa,Rumi,7
شدست,fa,Rumi,7
چونک,fa,Rumi,7
مرغان,ar,Rumi,7
صوفی,ar,Rumi,7
زانک,fa,Rumi,7
تافت,fa,Rumi,7
منکر,fa,Rumi,7
آتش,fa,Rumi,7
چشم,fa,Rumi,7
پریشان,fa,Rumi,7
نصرت,ar,Rumi,7
کبوتر,fa,Rumi,7
میرند,fa,Rumi,7
یاسه,fa,Rumi,7
مغز,ar,Rumi,7
قویست,ar,Rumi,7
کنج,fa,Rumi,7
می‌طپید,ar,Rumi,7
حیات,ar,Rumi,7
پیکار,fa,Rumi,7
میعادست,ar,Rumi,7
برآید,fa,Rumi,7
نام‌های,fa,Rumi,7
بی‌تو,fa,Rumi,7
عام,ar,Rumi,7
برند,fa,Rumi,7
وام,ar,Rumi,7
بفزای,fa,Rumi,7
سازم،,fa,Rumi,7
انفاسنا,fa,Rumi,7
سرنا,fa,Rumi,7
سگی,fa,Rumi,7
حکم,ar,Rumi,7
جان,fa,Rumi,7
جنگ,fa,Rumi,7
بدر,fa,Rumi,7
مخنث,ar,Rumi,7
دستک,fa,Rumi,7
زلف,ar,Rumi,7
خر,fa,Rumi,7
بی‌زر,fa,Rumi,7
دستگیر,fa,Rumi,7
خانهٔ,fa,Rumi,7
تری,fa,Rumi,7
سردهی,fa,Rumi,7
اختبار,fa,Rumi,7
اندر,fa,Rumi,7
زانک,fa,Rumi,7
هوا,ar,Rumi,7
کر,fa,Rumi,7
رباط,ar,Rumi,7
فال,ar,Rumi,7
هشتم,fa,Rumi,7
خرج,ar,Rumi,7
عدو,ar,Rumi,7
مکر,fa,Rumi,7
المطار,ar,Rumi,7
فرد,fa,Rumi,7
زنده,fa,Rumi,7
عقل,ar,Rumi,7
جان,fa,Rumi,7
موسی,fa,Rumi,7
تعالا,ar,Rumi,7
یار,fa,Rumi,7
می‌زاید,fa,Rumi,7
جام,fa,Rumi,7
اندر,fa,Rumi,7
استاد,fa,Rumi,7
جهان,fa,Rumi,7
آب,fa,Rumi,7
کدامست,fa,Rumi,7
رغم,ar,Rumi,7
پر,fa,Rumi,7
معانی,ar,Rumi,7
فضل,ar,Rumi,7
بنگر,fa,Rumi,7
سگی,fa,Rumi,7
مزاج,fa,Rumi,7
گمان,fa,Rumi,7
شیدا,fa,Rumi,7
اشارت,fa,Rumi,7
خواندست,fa,Rumi,7
مرو,fa,Rumi,7
بزاید,fa,Rumi,7
تشنه,fa,Rumi,7
تنش,fa,Rumi,7
منجمد,ar,Rumi,7
ایمن,fa,Rumi,7
خلق,ar,Rumi,7
دیوانگی,fa,Rumi,7
وادهد,fa,Rumi,7
انعام,ar,Rumi,7
تک,fa,Rumi,7
روشنی,fa,Rumi,7
دگر,fa,Rumi,7
وز,fa,Rumi,7
نو,fa,Rumi,7
فاعل,ar,Rumi,7
سینه,fa,Rumi,7
نیم,fa,Rumi,7
جلاد,ar,Rumi,7
آدم,fa,Rumi,7
تسلیم,ar,Rumi,7
نی,fa,Rumi,7
خون,fa,Rumi,7
گوشت‌پاره‌ش,fa,Rumi,7
خاکیان,fa,Rumi,7
ماکان,fa,Rumi,7
نشد,fa,Rumi,7
خلق,ar,Rumi,7
طبیبی,ar,Rumi,7
حقست,ar,Rumi,7
سودا,fa,Rumi,7
نادره‌گی,fa,Rumi,7
ستاره,fa,Rumi,7
همچو,fa,Rumi,7
خاک,fa,Rumi,7
نهنهی,fa,Rumi,7
شاد,fa,Rumi,7
دوست,fa,Rumi,7
تراب,fa,Rumi,7
امان,fa,Rumi,7
چراغ,fa,Rumi,7
بحار,ar,Rumi,7
دست,fa,Rumi,7
عارف،,ar,Rumi,7
مده,fa,Rumi,7
فلک,fa,Rumi,7
گرگین,fa,Rumi,7
جیحون,ar,Rumi,7
انگشتری,fa,Rumi,7
شور,fa,Rumi,7
نشکنی,fa,Rumi,7
کبوتر,fa,Rumi,7
فرزندش,fa,Rumi,7
عسس,ar,Rumi,7
زلال,ar,Rumi,7
شمس,fa,Rumi,7
واقف,ar,Rumi,7
دشنام,fa,Rumi,7
حضرالراح,ar,Rumi,7
شناسید,fa,Rumi,7
ضمیر,ar,Rumi,7
گاو,fa,Rumi,7
می‌بری,fa,Rumi,7
فرمود,fa,Rumi,7
طراری,ar,Rumi,7
دل,fa,Rumi,7
خلق,ar,Rumi,7
سیه‌رویی,fa,Rumi,7
خفیه,ar,Rumi,7
ایام,fa,Rumi,7
عدو,ar,Rumi,7
کنف,fa,Rumi,7
آب,fa,Rumi,7
کوردلی,fa,Rumi,7
مقضی,ar,Rumi,7
اندازد,fa,Rumi,7
جمالت,ar,Rumi,7
سلطانش,ar,Rumi,7
زند,fa,Rumi,7
دلان,fa,Rumi,7
انعکاسات,ar,Rumi,7
می‌زنم,fa,Rumi,7
بشمرده,fa,Rumi,7
گریزد,fa,Rumi,7
عشق,ar,Rumi,7
همچو,fa,Rumi,7
دیده‌ای,fa,Rumi,7
کامکارید,fa,Rumi,7
واپس,fa,Rumi,7
میرآب,fa,Rumi,7
قاضی,ar,Rumi,7
آموختند,fa,Rumi,7
عاشق,ar,Rumi,7
گریزی,fa,Rumi,7
ذیل,ar,Rumi,7
ذره,fa,Rumi,7
عالم,ar,Rumi,7
بنده,fa,Rumi,7
سوزد,fa,Rumi,7
بغل,ar,Rumi,7
جان,fa,Rumi,7
دران,fa,Rumi,7
نفس,ar,Rumi,7
خواب,fa,Rumi,7
زین,fa,Rumi,7
جانم,fa,Rumi,7
الادوم,ar,Rumi,7
شاه,fa,Rumi,7
جاء,fa,Rumi,7
کوری,fa,Rumi,7
عاقلی,ar,Rumi,7
رشاد,fa,Rumi,7
آبی,fa,Rumi,7
شیرانند,fa,Rumi,7
للضمیر,ar,Rumi,7
آ,fa,Rumi,7
ایمان,fa,Rumi,7
طوفان,ar,Rumi,7
تبریز,fa,Rumi,7
آورند,fa,Rumi,7
بسط,ar,Rumi,7
می‌رو,fa,Rumi,7
سخنی,fa,Rumi,7
هامون,fa,Rumi,7
تیره,fa,Rumi,7
بک,fa,Rumi,7
فتاد,fa,Rumi,7
سلسله,ar,Rumi,7
دانیم,fa,Rumi,7
گفتا,fa,Rumi,7
قبضی,ar,Rumi,7
اذا,ar,Rumi,7
مظفر,ar,Rumi,7
پرت,fa,Rumi,7
دوید,fa,Rumi,7
نتوانستم,fa,Rumi,7
طاق,ar,Rumi,7
آتش,fa,Rumi,7
بمان,ar,Rumi,7
هم‌چون,fa,Rumi,7
مه‌ای,fa,Rumi,7
فرع,ar,Rumi,7
چنانک,fa,Rumi,7
دگر,fa,Rumi,7
عشق,ar,Rumi,7
رضای,ar,Rumi,7
آفتاب,fa,Rumi,7
مران,fa,Rumi,7
مصطفایی,ar,Rumi,7
مرگ,fa,Rumi,7
می‌آید,fa,Rumi,7
نعمت,ar,Rumi,7
بیابانها,fa,Rumi,7
غیرنطق,ar,Rumi,7
بهانه,fa,Rumi,7
زفت,fa,Rumi,7
زو,fa,Rumi,7
اصل,ar,Rumi,7
رضیع,ar,Rumi,7
غربا,ar,Rumi,7
ولا,ar,Rumi,7
می‌لرزد,fa,Rumi,7
وانکس,fa,Rumi,7
خندان,fa,Rumi,7
شهره,fa,Rumi,7
نیارم,fa,Rumi,7
شه,fa,Rumi,7
کاینها,fa,Rumi,7
جان,fa,Rumi,7
ردی,fa,Rumi,7
برینجا,fa,Rumi,7
بادا,fa,Rumi,7
باقی,ar,Rumi,7
اللهیان,ar,Rumi,7
لواء,ar,Rumi,7
کیانی,fa,Rumi,7
نباشد,fa,Rumi,7
یزید,fa,Rumi,7
تویی,fa,Rumi,7
تلخی,ar,Rumi,7
مخدومی,fa,Rumi,7
بوی,fa,Rumi,7
هاون,fa,Rumi,7
جاری,fa,Rumi,7
بگذار,fa,Rumi,7
شه,fa,Rumi,7
مرید,ar,Rumi,7
خر,fa,Rumi,7
بهشت,fa,Rumi,7
ترا,fa,Rumi,7
زمانه,fa,Rumi,7
الکفران,fa,Rumi,7
صدیق,ar,Rumi,7
حشر,ar,Rumi,7
غذای,ar,Rumi,7
مینداز,fa,Rumi,7
سفر,fa,Rumi,7
دگربار,fa,Rumi,7
نخورد,fa,Rumi,7
جانم,fa,Rumi,7
بلیس,ar,Rumi,7
ناز,fa,Rumi,7
قوت,ar,Rumi,7
شهر,fa,Rumi,7
بشود,fa,Rumi,7
چار,fa,Rumi,7
چشم,fa,Rumi,7
باقیان,ar,Rumi,7
دل,fa,Rumi,7
کوه,fa,Rumi,7
حبذا,ar,Rumi,7
جان,fa,Rumi,7
دلخواه,fa,Rumi,7
بیضا,ar,Rumi,7
مرهم,fa,Rumi,7
مکش‌های,fa,Rumi,7
زمینت,fa,Rumi,7
دیده‌ست,fa,Rumi,7
ملامت,ar,Rumi,7
سلام,fa,Rumi,7
کیست,fa,Rumi,7
انبیا,fa,Rumi,7
نهلند,fa,Rumi,7
دلدار,fa,Rumi,7
لیک,fa,Rumi,7
چشم,fa,Rumi,7
دوری,fa,Rumi,7
تضرع,ar,Rumi,7
جان‌های,fa,Rumi,7
سرم,fa,Rumi,7
رشک,fa,Rumi,7
خسته,fa,Rumi,7
لحظه,ar,Rumi,7
یزدان,fa,Rumi,7
امید,fa,Rumi,7
مسلمین,ar,Rumi,7
جو,fa,Rumi,7
هوش,fa,Rumi,7
تهدید,fa,Rumi,7
فتراک,fa,Rumi,7
جان,fa,Rumi,7
چونست,fa,Rumi,7
سلامت,fa,Rumi,7
نبشتی,fa,Rumi,7
مثال,ar,Rumi,7
گریه,fa,Rumi,7
برون,fa,Rumi,7
بما,ar,Rumi,7
نفس,ar,Rumi,7
تسلیمم,ar,Rumi,7
زن,fa,Saadi,7
مخیری,fa,Saadi,7
سبزند,fa,Saadi,7
کان,fa,Saadi,7
ندیده‌ام,fa,Saadi,7
مگسی,fa,Saadi,7
عن,ar,Saadi,7
خالی,ar,Saadi,7
بکشت,fa,Saadi,7
ملک,fa,Saadi,7
آسایش,fa,Saadi,7
آستین,fa,Saadi,7
دوران,fa,Saadi,7
صاحبش,ar,Saadi,7
می‌زند,fa,Saadi,7
خالی,ar,Saadi,7
مردی,fa,Saadi,7
خوی,fa,Saadi,7
پاکی,fa,Saadi,7
آینه,fa,Saadi,7
فغان,ar,Saadi,7
گریبان,fa,Saadi,7
حسن,ar,Saadi,7
بدارند,fa,Saadi,7
معشوق,ar,Saadi,7
ملک,fa,Saadi,7
شکر,fa,Saadi,7
یار,fa,Saadi,7
سعدی,ar,Saadi,7
ابیت,ar,Saadi,7
نگین,fa,Saadi,7
بگوی,fa,Saadi,7
تلخ,ar,Saadi,7
خیالت,ar,Saadi,7
غایه,fa,Saadi,7
ارادت,fa,Saadi,7
دهانیست,fa,Saadi,7
پیرانه,fa,Saadi,7
برد,fa,Saadi,7
عابد,ar,Saadi,7
کوپال,fa,Saadi,7
خوانم,fa,Saadi,7
مرگ,fa,Saadi,7
حقیقت,ar,Saadi,7
ننیوشی,fa,Saadi,7
رغبت,ar,Saadi,7
گزیده,fa,Saadi,7
اعیان,ar,Saadi,7
بلبل,ar,Saadi,7
نویسم,fa,Saadi,7
درحلقهٔ,ar,Saadi,7
نیک,fa,Saadi,7
کان,fa,Saadi,7
بالینم,ar,Saadi,7
افتقار,ar,Saadi,7
گنه‌ست,fa,Saadi,7
ازین,fa,Saadi,7
آب,fa,Saadi,7
تیغ,ar,Saadi,7
شب,fa,Saadi,7
شهر,fa,Saadi,7
سنگ,fa,Saadi,7
زور,fa,Saadi,7
چشم,fa,Saadi,7
سریست,fa,Saadi,7
جست,fa,Saadi,7
فضیلت,ar,Saadi,7
دوستان,fa,Saadi,7
نمی‌بیند,fa,Saadi,7
پای,fa,Saadi,7
برآید,fa,Saadi,7
عنقا,ar,Saadi,7
قدمهای,ar,Saadi,7
خاطرم,ar,Saadi,7
نکو,fa,Saadi,7
بخورد,fa,Saadi,7
دوست,fa,Saadi,7
پیوندها,fa,Saadi,7
جهان,fa,Saadi,7
نهانی,fa,Saadi,7
پرسیدندش,fa,Saadi,7
بدهم,fa,Saadi,7
گریبان,fa,Saadi,7
جانیش,fa,Saadi,7
خشتیم,fa,Saadi,7
پیک,fa,Saadi,7
پدر,fa,Saadi,7
روزی,fa,Saadi,7
رها,fa,Saadi,7
منکری,fa,Saadi,7
سست,fa,Saadi,7
آرد،,fa,Saadi,7
سگ,fa,Saadi,7
انداز,fa,Saadi,7
کان,fa,Saadi,7
سیم,fa,Saadi,7
اغنیا,ar,Saadi,7
شرط,ar,Saadi,7
برآورد,fa,Saadi,7
می‌بایدت،,fa,Saadi,7
فراموش,fa,Saadi,7
بسته,fa,Saadi,7
نعمت,ar,Saadi,7
طبع,ar,Saadi,7
سقیم,ar,Saadi,7
سگ,fa,Saadi,7
خدای,fa,Saadi,7
بیان,fa,Saadi,7
فراق,ar,Saadi,7
خاموش,fa,Saadi,7
دلاور,fa,Saadi,7
درستی,fa,Saadi,7
آرد,fa,Saadi,7
پیاده,fa,Saadi,7
صاح,ar,Saadi,7
گفتار,fa,Saadi,7
کشد,fa,Saadi,7
قراضه,ar,Saadi,7
درمان‌ها,fa,Saadi,7
عمرم,ar,Saadi,7
شیر,fa,Saadi,7
دشمنان,fa,Saadi,7
زند,fa,Saadi,7
عبارت,ar,Saadi,7
کاری,fa,Saadi,7
یبری,ar,Saadi,7
برادر,fa,Saadi,7
درویش,fa,Saadi,7
پلیدی,fa,Saadi,7
پخته,fa,Saadi,7
دست,fa,Saadi,7
سعدی,ar,Saadi,7
برد,fa,Saadi,7
بستنم,fa,Saadi,7
پرچم,fa,Saadi,7
کنش,fa,Saadi,7
گل,fa,Saadi,7
دینار,fa,Saadi,7
دهان,fa,Saadi,7
پنداشتی,fa,Saadi,7
برخیز,fa,Saadi,7
چرخش,fa,Saadi,7
وبالست,ar,Saadi,7
سنانم,fa,Saadi,7
روزگار,fa,Saadi,7
دلبری,fa,Saadi,7
دیدم,fa,Saadi,7
زبان,fa,Saadi,7
شیوهٔ,fa,Saadi,7
گرامی,fa,Saadi,7
کمان,fa,Saadi,7
نعمت,ar,Saadi,7
نشود,fa,Saadi,7
قبله‌ست,ar,Saadi,7
مصلحت,ar,Saadi,7
خبر,fa,Saadi,7
شاهد,fa,Saadi,7
تحکمت,ar,Saadi,7
وقت,ar,Saadi,7
خرمن,fa,Saadi,7
مطلب,ar,Saadi,7
علمی,ar,Saadi,7
آفرید,fa,Saadi,7
بیگانگی,fa,Saadi,7
بیند,fa,Saadi,7
خور,fa,Saadi,7
نباشد,fa,Saadi,7
نماز,fa,Saadi,7
مهتر,fa,Saadi,7
نگین,fa,Saadi,7
ببری,ar,Saadi,7
مرد,fa,Saadi,7
بقایی,ar,Saadi,7
القلب,ar,Saadi,7
نخلی,ar,Saadi,7
مقیم,ar,Saadi,7
متفق,ar,Saadi,7
خدای,fa,Saadi,7
نبودم,fa,Saadi,7
نشستم,fa,Saadi,7
رفیق,ar,Saadi,7
آزار,fa,Saadi,7
بخوردند,fa,Saadi,7
بگرفت,fa,Saadi,7
الوصال,ar,Saadi,7
عمر,ar,Saadi,7
سریست,fa,Saadi,7
کهن,fa,Saadi,7
هل,fa,Saadi,7
وان,ar,Saadi,7
می‌کند,fa,Saadi,7
نگذاشت,fa,Saadi,7
عاشقست,ar,Saadi,7
بلندبالا,ar,Saadi,7
پارسا,fa,Saadi,7
صیدش,ar,Saadi,7
ملامت,ar,Saadi,7
عشقبازی,ar,Saadi,7
ذم,ar,Saadi,7
گذرگاه,fa,Saadi,7
حرکت,ar,Saadi,7
مصر,ar,Saadi,7
بخندید,fa,Saadi,7
برخاست,fa,Saadi,7
چکید,fa,Saadi,7
شبابش,fa,Saadi,7
مفلوج,ar,Saadi,7
غریبش,ar,Saadi,7
خشم,fa,Saadi,7
حکمت,ar,Saadi,7
مانعی,ar,Saadi,7
مسجد,fa,Saadi,7
شب,fa,Saadi,7
سخن,fa,Saadi,7
مشکن,fa,Saadi,7
ضرورتی,ar,Saadi,7
رقیب,ar,Saadi,7
قاتل,ar,Saadi,7
مرغ،,ar,Saadi,7
ملامت,ar,Saadi,7
دیوانگان,fa,Saadi,7
سرمد,fa,Saadi,7
زنده,fa,Saadi,7
بیدمشک,fa,Saadi,7
نشنیدم,fa,Saadi,7
صبوری,ar,Saadi,7
غلام,ar,Saadi,7
قلت,ar,Saadi,7
آله,fa,Saadi,7
سعدیا,ar,Saadi,7
دولت,ar,Saadi,7
می‌کشی,fa,Saadi,7
دادش,fa,Saadi,7
پرنیانی,fa,Saadi,7
بسر,fa,Saadi,7
می‌آید,fa,Saadi,7
زمین,fa,Saadi,7
ناتمام؟,fa,Saadi,7
می‌سوزد,fa,Saadi,7
هبا,fa,Saadi,7
نرود,fa,Saadi,7
نادیدنی,fa,Saadi,7
افتاد،,fa,Saadi,7
کشد,fa,Saadi,7
شریفت,fa,Saadi,7
نباشد,fa,Saadi,7
نبردی,fa,Saadi,7
حجت,ar,Saadi,7
باقیت,ar,Saadi,7
عجم,ar,Saadi,7
زار,fa,Saadi,7
وداع,ar,Saadi,7
آرزو,fa,Saadi,7
مسکینی,fa,Saadi,7
فرمود,fa,Saadi,7
جنگ,fa,Saadi,7
دمید,fa,Saadi,7
چرخ,fa,Saadi,7
نرسد.,fa,Saadi,7
نمط,ar,Saadi,7
آفتاب,fa,Saadi,7
درافتادم,fa,Saadi,7
پدیدار,fa,Saadi,7
بگریست,fa,Saadi,7
بند,fa,Saadi,7
منظر,ar,Saadi,7
کج,fa,Saadi,7
بازو,fa,Saadi,7
نکوروی,fa,Saadi,7
پریشانست,fa,Saadi,7
بدانی,fa,Saadi,7
پیرزن,fa,Saadi,7
خسرو,fa,Saadi,7
دست,fa,Saadi,7
طبطاب,ar,Saadi,7
اندر,fa,Saadi,7
خرم,fa,Saadi,7
خصمی,ar,Saadi,7
بنشاند,fa,Saadi,7
دعا,ar,Saadi,7
خاست,fa,Saadi,7
خوردم,fa,Saadi,7
ملوک,fa,Saadi,7
می‌گرید,fa,Saadi,7
همچو,fa,Saadi,7
دانی,fa,Saadi,7
مست,ar,Saadi,7
دوست,fa,Saadi,7
دلارام,fa,Saadi,7
عذرخواهان,ar,Saadi,7
خدای,fa,Saadi,7
نقش,ar,Saadi,7
بگفت,fa,Saadi,7
زور,fa,Saadi,7
بهر,fa,Saadi,7
دست,fa,Saadi,7
کاستینها,fa,Saadi,7
لطف,ar,Saadi,7
جو,fa,Saadi,7
نخوانند,fa,Saadi,7
کعب,ar,Saadi,7
سرو,fa,Saadi,7
جماع,ar,Saadi,7
ستری,fa,Saadi,7
چشمی,fa,Saadi,7
فلک,fa,Saadi,7
عضوی,ar,Saadi,7
بگردید,fa,Saadi,7
دسترس,fa,Saadi,7
بیچارگان,fa,Saadi,7
حاصلی,ar,Saadi,7
حنین,ar,Saadi,7
پر,fa,Saadi,7
کارزار,fa,Saadi,7
غالیه,ar,Saadi,7
